subject,predicate,object,artikel_id,artikel_nummer
Täter,betreibt/betreibt militärischen nachrichtendienst für fremden staat,im Gebiete der Schweiz,art_301,Art. 301
Täter,zum nachteil eines andern fremden staates,betreibt militärischen Nachrichtendienst für fremden Staat,art_301,Art. 301
Täter,für einen fremden staat,betreibt,art_301,Art. 301
Tat,verbrechen,militärischen Nachrichtendienst,art_301,Art. 301
Zeitpunkt,im gebiete der schweiz,vor Inkrafttreten,art_301,Art. 301
Beurteilung,erfolgt,nach Inkrafttreten,art_301,Art. 301
StGB,wird angewendet auf,Täter,art_301,Art. 301
Vorheriges StGB,ist milder als,StGB,art_301,Art. 301
Anwendung,gilt wenn,StGB ist milder,art_301,Art. 301
Korrespondenz,eingezogen,im Gebiete der Schweiz,art_301,Art. 301
Material,eingezogen,im Gebiete der Schweiz,art_301,Art. 301
StGB,heisst,StGB,art_302,Art. 302
Verbrechen_und_Vergehen,ist_milder_als,keine_Bedingung,art_302,Art. 302
Anwendung,gilt_wenn,StGB = StGB und Artikel = 296 oder Artikel = 297,art_302,Art. 302
Anwendung,gilt_wenn,StGB = StGB und in_Zeiten = aktivem_Dienst,art_302,Art. 302
Verfolgung,kann_anordnen,ohne_Ersuchen,art_302,Art. 302
Verfolgung,wird_angewendet_auf,Täter,art_302,Art. 302
Täter,begeht,Verbrechen oder Vergehen,art_303,Art. 303
Tat,heisst,Beleidigung,art_303,Art. 303
Beurteilung,erfolgt,nach Inkrafttreten,art_303,Art. 303
Beurteilung,ergebnis,Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_303,Art. 303
StGB,wird angewendet auf,Täter,art_303,Art. 303
StGB,ist milder als,vorheriges StGB,art_303,Art. 303
Anwendung,gilt wenn,StGB ist milder,art_303,Art. 303
Übertretung,heisst,Keine,art_303,Art. 303
Täter,hat angezeigt,Behörde,art_304,Art. 304
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_304,Art. 304
Täter,wird angewendet auf,StGB,art_304,Art. 304
StGB,ist milder als,vorheriges StGB,art_304,Art. 304
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_304,Art. 304
Täter,begnügt,"Angehörige oder jemand anderem, der ihm in persönlichen Beziehungen sehr nahesteht",art_305,Art. 305
Täter,entzieht,"Strafverfolgung, dem Strafvollzug oder der Vollzug einer Freiheitsstrafe oder einer Massnahme im Sinne der Artikel 59–61, 63 oder 64",art_305,Art. 305
StGB,ist milder als,StGB vor Inkrafttreten,art_305,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305,Art. 305
Täter,verneigt sich an handlung,Verbrechen,art_305_bis,Art. 305
Tat,geeignet ist,Ermittlung der Herkunft oder Auffindung oder Einziehung von Vermögenswerten vereiteln,art_305_bis,Art. 305
Tat,kenntlicherweise oder sollte kennen,aus einem Verbrechen herrühren,art_305_bis,Art. 305
StGB,ist angewendet auf,Täter,art_305_bis,Art. 305
StGB,ist milder als,es-vorheriges-StGB,art_305_bis,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305_bis,Art. 305
Strafe,bis zu drei jahren oder geldstrafe,Täter,art_305_bis,Art. 305
Strafe,bis zu fünf jahren oder geldstrafe,schwerer Fall,art_305_bis,Art. 305
Beurteilung,erfolgt,nach Inkrafttreten,art_305_bis,Art. 305
Tat,verbrechen,"berufsmässig fremde Vermögenswerte annimmt, aufbewahrt, anlegen oder übertragen hilft und es unterlässt, mit der nach den Umständen gebotenen Sorgfalt die Identität des wirtschaftlich Berechtigten festzustellen",art_305_ter,Art. 305
StGB,ist milder als,keine vorherige Regelung vorhanden,art_305_ter,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305_ter,Art. 305
Meldestelle für Geldwäscherei im Bundesamt für Polizei,erfolgt,Inkrafttreten des StGB,art_305_ter,Art. 305
Täter,wird angewendet auf,"Wer berufsmässig fremde Vermögenswerte annimmt, aufbewahrt, anlegen oder übertragen hilft und es unterlässt, mit der nach den Umständen gebotenen Sorgfalt die Identität des wirtschaftlich Berechtigten festzustellen",art_305_ter,Art. 305
Verbrechen,artikel 305 entspricht,kein Triple,art_305_ter,Art. 305
Täter,macht falsche beweisaussage zur sache,im Zivilrechtsverfahren als Partei nach ermahnung zur Wahrheit und Hinweis auf die Straffolgen,art_306,Art. 306
Tat,ist unerheblich für die richterliche entscheidung,Keine Information verfügbar,art_306,Art. 306
Täter,wird bestraft mit freiheitsstrafe bis zu drei jahren oder geldstrafe,Keine Information verfügbar,art_306,Art. 306
StGB,ist milder als,keine Information verfügbar,art_306,Art. 306
Verbrechen,betrifft,"Zeuge, Sachverständiger, Übersetzer oder Dolmetscher",art_307,Art. 307
Verbrechen,heisst,"Falsch aussagen, falscher Befund abgeben, falsches Gutachten abgeben, falsch übersetzen",art_307,Art. 307
Tat,zeitpunkt,im gerichtlichen Verfahren,art_307,Art. 307
Strafe,erfolgt,mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_307,Art. 307
Vorheriges StGB,ist milder als,StGB,art_307,Art. 307
Anwendung,gilt wenn,"Tat betrifft Zeuge, Sachverständiger, Übersetzer oder Dolmetscher und Strafe erfolgt mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe",art_307,Art. 307
Tatsachen,für die richterliche entscheidung unerheblich sind,falsche Äusserung betrifft,art_307,Art. 307
StGB,wird angewendet auf,"der, die falsch aussagt, den falschen Befund oder Gutachten abgibt oder das falsche Übersetzen macht, wenn Tatsachen für richterliche Entscheidung unerheblich sind",art_307,Art. 307
Täter,hat falsche anschuldigung gemacht,<Unbekannt>,art_308,Art. 308
Täter,hat false anzeige gemacht,<Unbekannt>,art_308,Art. 308
Täter,hat äusserung gemacht,<Unbekannt>,art_308,Art. 308
Täter,korrigiert falsche anschuldigung,<Unbekannt>,art_308,Art. 308
Täter,korrigiert false anzeige,<Unbekannt>,art_308,Art. 308
Täter,korrigiert äusserung,<Unbekannt>,art_308,Art. 308
Täter,macht korrektur eigenen antrieb,<Unbekannt>,art_308,Art. 308
Täter,mache korrektur bevor rechtsnachteil für einen andern entstanden ist,<Unbekannt>,art_308,Art. 308
Gericht,kann strafe mildern,nach Inkrafttreten,art_308,Art. 308
Gericht,erfolgt,nach Inkrafttreten,art_308,Art. 308
StGB,ist milder als,vorheriges StGB,art_308,Art. 308
StGB,ist anwendung auf,Verwaltungsgerichtsverfahren,art_309,Art. 309
StGB,ist anwendung auf,Schiedsgerichtsverfahren,art_309,Art. 309
StGB,ist anwendung auf,"Verfahren vor Behörden und Beamten der Verwaltung, denen das Recht der Zeugenabhörung zusteht",art_309,Art. 309
StGB,ist anwendung auf,"Verfahren vor internationalen Gerichten, deren Zuständigkeit die Schweiz als verbindlich anerkennt",art_309,Art. 309
Verwaltungsgerichtsverfahren,steht unter,StGB,art_309,Art. 309
Schiedsgerichtsverfahren,steht unter,StGB,art_309,Art. 309
"Verfahren vor Behörden und Beamten der Verwaltung, denen das Recht der Zeugenabhörung zusteht",steht under,StGB,art_309,Art. 309
"Verfahren vor internationalen Gerichten, deren Zuständigkeit die Schweiz als verbindlich anerkennt",steht unter,StGB,art_309,Art. 309
Artikel 306–308,ist milder als,"Kein Triple, da keine Vergleichbarkeit mit vorherigem StGB wird erwähnt.",art_309,Art. 309
Tat,verbrechen,"Befreiung eines Verhafteten, Gefangenen oder Anderen aus einer Anstalt Eingewiesenen/Flucht beihilfen",art_310,Art. 310
Tat,zeitpunkt,vor Inkrafttreten des StGBes,art_310,Art. 310
Anwendung,gilt wenn,StGB ist in Kraft und Tat von jemandem begangen wird,art_310,Art. 310
Täter,wird angewendet auf,"der Befreier/derjenige, der Flucht beihilft",art_310,Art. 310
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_310,Art. 310
Gefangene,begeht,Verbrechen,art_311,Art. 311
Gefangene oder andere auf amtliche Anordnung in eine Anstalt Eingewiesene,zielt auf,Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
Diese Person,droht mit gewalt,Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
Diese Person,versucht,Handlung oder Unterlassung zu erzwingen anzuwenden gegen Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
StGB,wird angewendet auf,Gefangene,art_311,Art. 311
Verbrechen,ist milder als,vorheriges StGB,art_311,Art. 311
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_311,Art. 311
Tat,verbrechen,Missbrauch Amtsgewalt,art_312,Art. 312
Zweckmissbrauch_der_Amtsgewalt,vergehen,Missbrauch_unrechtmässigen_Vorteil,art_312,Art. 312
Zweckmissbrauch_der_Amtsgewalt,vergehen,Missbrauch_einen_Nachteil_zuverlieren,art_312,Art. 312
Tat,zeitpunkt,vor Inkrafttreten,art_312,Art. 312
StGB,wird angewendet auf,Mitglieder_einer_Behörde_oder_Beamte,art_312,Art. 312
StGB,heisst,StGB,art_312,Art. 312
StGB,ist milder als,kein_Vorheriges_StGB,art_312,Art. 312
Anwendung,gilt wenn,Mitglieder_einer_Behörde_oder_Beamte_Missbrauch_Amtsgewalt_um_sich_oder_anderen_einen_unrechtmässigen_Vorteil_zu_vergessen,art_312,Art. 312
Beurteilung,erfolgt,Inkrafttreten des StGB,art_312,Art. 312
Täter,verstößt gegen,StGB,art_313,Art. 313
Tat,erfolgt,"unter Taxen, Gebühren oder Vergütungen",art_313,Art. 313
Tat,erhebt,nicht geschuldet werden oder die gesetzlichen Ansätze überschreitet,art_313,Art. 313
Tat,bestraft,mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_313,Art. 313
StGB,wird angewendet auf,Beamter,art_313,Art. 313
"- Hier gilt die Regel ""StGB",wird angewendet auf,"Täter""",art_313,Art. 313
Täter,verbrechen/vergehen,Inkrafttreten,art_314,Art. 314
Täter,verbrechen/vergehen,vor Inkrafttreten,art_314,Art. 314
StGB,ist milder als,vorheriges StGB,art_314,Art. 314
Anwendung,gilt wenn,StGB ist milder als vorheriges StGB,art_314,Art. 314
Beurteilung,erfolgt,nach Inkrafttreten,art_314,Art. 314
Beurteilung,erfolgt,vor Inkrafttreten,art_314,Art. 314
StGB,wird angewendet auf,Täter,art_314,Art. 314
Täter,verbrechen/vergehen,Inkrafttreten,art_315_316,Art. 315–316
Beurteilung,erfolgt,Nach Inkrafttreten,art_315_316,Art. 315–316
StGB,ist milder als,Vorheriges StGB,art_315_316,Art. 315–316
Anwendung,gilt wenn,StGB ist milder,art_315_316,Art. 315–316
Täter,verbrechen/vergehen,Wird angewendet auf StGB betroffen ist.),art_315_316,Art. 315–316
Beamte,verfälscht urkunde,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,verfälscht urkunde,vor Inkrafttreten,art_317,Art. 317
Beamte,fälscht urkunde,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,fälscht urkunde,vor Inkrafttreten,art_317,Art. 317
Beamte,unrichtig beurkundet rechtlich erhebliche tatsache,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,unrichtig beurkundet rechtlich erhebliche tatsache,vor Inkrafttreten,art_317,Art. 317
Beamte,nimmt unechten urkunden her,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,nimmt unechten urkunden her,vor Inkrafttreten,art_317,Art. 317
Beamte,blegt unrichtige unterschrift,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,blegt unrichtige unterschrift,vor Inkrafttreten,art_317,Art. 317
Beamte,blegt falsche abschrift,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,blegt falsche abschrift,vor Inkrafttreten,art_317,Art. 317
StGB,ist milder als,vorheriges StGB,art_317,Art. 317
Anwendung,gilt wenn,StGB ist milder,art_317,Art. 317
Beamte oder Personen öffentlichen Glaubens,wird angewendet auf,Verbrechen,art_317,Art. 317
Beamte oder Personen öffentlichen Glaubens,erfolgt,nach Inkrafttreten,art_317,Art. 317
StGB,ist milder als,keine vorherige StGBestatut,art_317_bis,Art. 317
Anwendung,gilt wenn,"Person, die mit richterlicher Genehmigung im Rahmen einer verdeckten Ermittlung zum Aufbau oder zur Aufrechterhaltung seiner Legende oder mit Ermächtigung des Nachrichtendienstes des Bundes nach Artikel 17 NDG Urkunden für Legenden oder Tarnidentitäten herstellt oder verändert, die StGBesartikel 251, 252, 255 und 317 nicht verletzt",art_317_bis,Art. 317
Beurteilung,erfolgt,nach Inkrafttreten von Bundesgesetz vom 23. Dezember 2011,art_317_bis,Art. 317
Tat,verbrechen,Unwahr Zeugnis ausstellen vorsätzlich,art_318,Art. 318
Täter,beging,Verbrechen,art_318,Art. 318
Belohnung,gefordert,Täter,art_318,Art. 318
Belohnung,angenommen oder versprochen,Täter,art_318,Art. 318
Tat,erfolgt,nach Inkrafttreten,art_318,Art. 318
StGB,wird angewendet auf,Täter,art_318,Art. 318
Anwendung,gilt wenn,Tat ist milder,art_318,Art. 318
Beamte,begeht,Verbrechen,art_319,Art. 319
Beamte,zeitpunkt,vor Inkrafttreten,art_319,Art. 319
Verhafteter,vergehen,Versuch zur Flucht,art_319,Art. 319
StGB,ist milder als,vorheriges StGB,art_319,Art. 319
Anwendung,gilt wenn,StGB ist milder,art_319,Art. 319
Beamte,wird angewendet auf,Täter,art_319,Art. 319
Beurteilung,erfolgt,nach Inkrafttreten,art_319,Art. 319
Täter,offenbart,Geheimnis,art_320,Art. 320
Geheimnis,anvertraut,in Eigenschaft als Mitglied einer Behörde oder als Beamter,art_320,Art. 320
Geheimnis,wahrgenommen,amtliche oder dienstliche Stellung oder als Hilfsperson eines Beamten oder einer Behörde,art_320,Art. 320
Täter,ist,Mitglied einer Behörde oder Beamter,art_320,Art. 320
StGB,wird angewendet auf,Täter,art_320,Art. 320
Verbrechen,heisst,"offenbart Geheimnis, das ihm in seiner Eigenschaft anvertraut worden ist oder wahrgenommen hat",art_320,Art. 320
StGB,ist,StGB,art_320,Art. 320
StGB,ist milder als,vor Inkrafttreten,art_320,Art. 320
Anwendung,gilt wenn,StGB ist milder als vergangenes StGB,art_320,Art. 320
Täter,vergehen,verletzt Berufsgeheimnis,art_321,Art. 321
- Zeitpunkt,verletzt,während Studium,art_321,Art. 321
- Täter,erfolgt,nach Beendigung der Berufsausübung oder der Studien,art_321,Art. 321
- Einwilligung,gibt es,wenn berechtigter offenbart hat,art_321,Art. 321
- Verletzung des Berufsgeheimnisses,ist strafbar,wenn keine Einwilligung oder schriftliche Bewilligung vorliegt,art_321,Art. 321
- Täter,erfolgt,wenn keine schriftliche Bewilligung der vorgesetzten Behörde oder Aufsichtsbehörde erteilt wurde,art_321,Art. 321
- StGB,wird angewendet auf,Täter,art_321,Art. 321
- StGB vorheriges,ist milder als,"Kein Triple, weil Art. 2 kein Akteur und darf nicht Subjekt sein",art_321,Art. 321
- Anwendung,gilt wenn,Berufsgeheimnis verletzt,art_321,Art. 321
Berufsgeheimnis,offenbart,unbefugterweise,art_321_bis,Art. 321
Berufsgeheimnis,dürfen offenbart werden fälschlicherweise,vor dem Humanforschungsgesetz vom 30. September 2011,art_321_bis,Art. 321
StGB,ist milder als,vorheriges StGB,art_321_bis,Art. 321
Anwendung des StGB,gilt wenn,Berufsgeheimnis offenbart unbefugterweise,art_321_bis,Art. 321
Täter,verbrechen/vergehen,"Offenbart Geheimnisse Post-, Zahlungs- oder Fernmeldeverkehr Kundschaft",art_321_ter,Art. 321
Täter,verbrechen/vergehen,Öffnet verschlossene Sendung,art_321_ter,Art. 321
Täter,verbrechen/vergehen,Sucht nach Inhalt einer verschlossenen Sendung,art_321_ter,Art. 321
Täter,verbrechen/vergehen,Gebietet Geheimhaltungspflichtverletzung durch Täuschung,art_321_ter,Art. 321
StGB,ist milder als,keine vorherige StGBliche Regelung,art_321_ter,Art. 321
Anwendung,gilt wenn,Täter wird mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe bestraft,art_321_ter,Art. 321
Anwendung,gilt wenn,Geheimhaltungspflichtverletzung durch Täuschung,art_321_ter,Art. 321
Verletzung des Post- und Fernmeldegeheimnisses,erfolgt,nach Inkrafttreten,art_321_ter,Art. 321
Verletzung des Post- und Fernmeldegeheimnisses,erfolgt nicht,Ermittlung des Berechtigten,art_321_ter,Art. 321
Verletzung des Post- und Fernmeldegeheimnisses,nicht strafbar,Beendigung amtliches oder dienstliches Verhältnis,art_321_ter,Art. 321
StGB,wird angewendet auf,Täter,art_321_ter,Art. 321
Zeitung/Zeitschrift,ist verpflichtet,unverzüglich und schriftlich ihren Sitz sowie die Identität des Verantwortlichen bekannt zu geben,art_322,Art. 322
Triple 6 Expansion: Verstöße gegen die Vorschriften dieses Artikels,erfolgt,Strafe für Leiter des Medienunternehmens,art_322,Art. 322
Veröffentlichung,begangen,Tat,art_322_bis,Art. 322
Verantwortlicher,als subject bei,Tat,art_322_bis,Art. 322
Tat,vorsätzlich nicht verhindert,Verantwortlicher,art_322_bis,Art. 322
Tat,fahrlässig,Täter,art_322_bis,Art. 322
Strafe,ist,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_322_bis,Art. 322
Täter,handelt,fahrlässig,art_322_bis,Art. 322
Delikt,auf den autor nach artikel 28 absatz 1 angewendet ist,Tat,art_322_bis,Art. 322
Strafdrohung,des delikts,milder,art_322_bis,Art. 322
Antrag auf Verfolgung des Autors,vorliegt,strafbare Handlung nach Absatz 1 nur verfolgt,art_322_bis,Art. 322
StGB,ist milder als,vorheriges StGB,art_322_bis,Art. 322
Anwendung,gilt wenn,StGB ist milder,art_322_bis,Art. 322
Täter,verstößt gegen,StGB,art_322_ter,Art. 322
Tat,heisst,Verbrechen,art_322_ter,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten,art_322_ter,Art. 322
StGB,ist milder als,keine Bedingung,art_322_ter,Art. 322
StGB,wird angewendet auf,Täter,art_322_ter,Art. 322
StGB,heißt,StGB,art_322_quater,Art. 322
Täter,begeht,Verbrechen,art_322_quater,Art. 322
Tat,heißt,Verbrechen,art_322_quater,Art. 322
Täter,wird angewendet auf,StGB,art_322_quater,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten,art_322_quater,Art. 322
Anwendung,gilt wenn,StGB ist milder,art_322_quater,Art. 322
Täter,versucht verbrechen,Wer einem Mitglied einer richterlichen oder anderen Behörde...,art_322_quinquies,Art. 322
Tat,heisst,Verbrechen: Versuch der Bestechung im Hinblick auf die Amtsführung,art_322_quinquies,Art. 322
Zeitpunkt,vor inkrafttreten,des StGBes genannt ist,art_322_quinquies,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_322_quinquies,Art. 322
StGB,ist milder als,vorheriges StGB,art_322_quinquies,Art. 322
Anwendung,gilt wenn,der Täter versucht Verbrechen: Versuch der Bestechung im Hinblick auf die Amtsführung,art_322_quinquies,Art. 322
StGB,wird angewendet auf,Täter,art_322_quinquies,Art. 322
Täter,fordert/versprechent/annimmt,Vorteil nicht gebührend,art_322_sexies,Art. 322
Tat,zeitpunkt,"als Mitglied einer richterlichen oder anderen Behörde, als Beamter, als amtlich bestellter Sachverständiger, Übersetzer oder Dolmetscher oder als Schiedsrichter",art_322_sexies,Art. 322
StGB,ist milder als,vorheriges StGB,art_322_sexies,Art. 322
Anwendung,gilt wenn,Täter fordert/versprechent/annimmt Vorteil nicht gebührend und handelt in Hinblick auf die Amtsführung,art_322_sexies,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_322_sexies,Art. 322
Verbrechen,verspricht/annimmt,"Mitglied einer richterlichen oder anderen Behörde, Beamte, amtlich bestellter Sachverständiger, Übersetzer oder Dolmetscher, Schiedsrichter oder Angehörige der Armee",art_322_septies,Art. 322
Tat,im zusammenhang mit,seine amtliche Tätigkeit,art_322_septies,Art. 322
StGB,ist,StGB,art_322_septies,Art. 322
StGB,wird angewendet auf,Verbrechen,art_322_septies,Art. 322
Verbrechen,wird bestraft mit,Freiheitsstrafe bis zu fünf Jahren/Geldstrafe,art_322_septies,Art. 322
Zeitpunkt,vor inkrafttreten,StGB,art_322_septies,Art. 322
Beurteilung,erfolgt,Inkrafttreten von StGB,art_322_septies,Art. 322
Arbeitnehmer,begeht,Verbrechen,art_322_octies,Art. 322
StGB,ist milder als,vorheriges StGB,art_322_octies,Art. 322
Anwendung,gilt wenn,StGB ist milder,art_322_octies,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten,art_322_octies,Art. 322
StGB,wird angewendet auf,Arbeitnehmer,art_322_octies,Art. 322
Verbrechen,gilt wenn,StGB ist in Kraft,art_322_octies,Art. 322
"Gesellschafter, Beauftragter oder eine andere Hilfsperson eines Dritten im privaten Sektor",begeht,Verbrechen,art_322_octies,Art. 322
Arbeitnehmer,begeht verbrechen/vergehen,pflichtwidrige Handlung,art_322_novies,Art. 322
Gesellschafter,begeht verbrechen/vergehen,pflichtwidrige Handlung,art_322_novies,Art. 322
Beauftragter,begeht verbrechen/vergehen,pflichtwidrige Handlung,art_322_novies,Art. 322
private Sektor,im zusammenhang mit seiner dienstlichen oder geschäftlichen tätigkeit,tat,art_322_novies,Art. 322
In leichten Fällen,die tat wird auf antrag verfolgt,keine,art_322_novies,Art. 322
StGB,ist milder als,vorheriges StGB,art_322_novies,Art. 322
Täter,vergehen,dienstrechtlich erlaubte Vorteile,art_322_decies,Art. 322
Täter,vergehen,vertraglich vom Dritten genehmigte Vorteile,art_322_decies,Art. 322
Täter,vergehen,"geringfügige, sozial übliche Vorteile",art_322_decies,Art. 322
Beurteilung,erfolgt,nach Inkrafttreten,art_322_decies,Art. 322
Anwendung,gilt wenn,StGB ist milder,art_322_decies,Art. 322
StGB,wird angewendet auf,Täter,art_322_decies,Art. 322
Schuldner,begeht,Verbrechen oder Vergehen,art_323,Art. 323
- Unter-Triple: Schuldner,nicht beiwohnt,Aufnahme eines Güterverzeichnisses,art_323,Art. 323
- Unter-Triple: Schuldner,sich nicht vertritt,Aufnahme eines Güterverzeichnisses,art_323,Art. 323
- Unter-Triple: Schuldner,seine vermögensgegenstände nicht angibt,Pfändung oder Arrest,art_323,Art. 323
- Unter-Triple: Schuldner,seine vermögensgegenstände nicht vollständig angibt,Aufnahme eines Güterverzeichnisses,art_323,Art. 323
Anwendung,gilt wenn,StGB ist milder,art_323,Art. 323
Person,beging,Verbrechen oder Vergehen,art_324,Art. 324
Zeitpunkt,war,vor Eingabefrist,art_324,Art. 324
StGB,ist,SchKG,art_324,Art. 324
StGB,wird angewendet auf,Person,art_324,Art. 324
Verstößung gegen Art. 232 Abs. 2 Ziff. 3 SchKG,ist milder als,Verstößung gegen vorheriges StGB,art_324,Art. 324
Anwendung des Art. 232 Abs. 2 Ziff. 3 SchKG,gilt wenn,Person verstoße gegen Art. 232 Abs. 2 Ziff. 3 SchKG,art_324,Art. 324
Verstößung gegen Art. 232 Abs. 2 Ziff. 4 SchKG,ist milder als,Verstößung gegen vorheriges StGB,art_324,Art. 324
Anwendung des Art. 232 Abs. 2 Ziff. 4 SchKG,gilt wenn,Person verstoße gegen Art. 232 Abs. 2 Ziff. 4 SchKG,art_324,Art. 324
Verstößung gegen Art. 324 Abs. 2 SchKG,ist milder als,Verstößung gegen vorheriges StGB,art_324,Art. 324
Anwendung des Art. 324 Abs. 2 SchKG,gilt wenn,Person verstoße gegen Art. 324 Abs. 2 SchKG,art_324,Art. 324
Täter,vergehen,"vorsätzlich oder fahrlässig der gesetzlichen Pflicht, Geschäftsbücher ordnungsmässig zu führen nicht nachkommen",art_325,Art. 325
Täter,vergehen,"vorsätzlich oder fahrlässig die gesetzliche Pflicht, Geschäftsbücher aufbewahren nicht nachkommen",art_325,Art. 325
StGB,ist milder als,kein vorheriges StGB,art_325,Art. 325
Anwendung,gilt wenn,"Täter vorsätzlich oder fahrlässig die gesetzliche Pflicht, Geschäftsbücher ordnungsmässig zu führen oder aufbewahren nicht nachkommen und StGB ist milder als kein vorheriges StGB",art_325,Art. 325
Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_325,Art. 325
Verbrechen,heißt,vorsätzlich berichten über Zahlungen an staatliche Stellen gegen Artikel 964,art_325_bis,Art. 325
Täter,beging,Verbrechen,art_325_bis,Art. 325
Zeitpunkt,ist,vor Inkrafttreten,art_325_bis,Art. 325
StGB,ist,StGB,art_325_bis,Art. 325
StGB,ist milder als,vorheriges StGB,art_325_bis,Art. 325
Anwendung,gilt wenn,StGB ist milder,art_325_bis,Art. 325
Beurteilung,erfolgt,nach Inkrafttreten,art_325_bis,Art. 325
StGB,wird angewendet auf,Täter,art_325_bis,Art. 325
Verbrechen,heisst,Vergehen vorsätzlich in den Berichten gemäss den Artikeln 964,art_325_ter,Art. 325
Tat,zeitpunkt,vorhanden,art_325_ter,Art. 325
Täter,begeht,Verbrechen vorsätzlich in den Berichten gemäss den Artikeln 964,art_325_ter,Art. 325
StGB,heisst,StGB,art_325_ter,Art. 325
StGB,ist milder als,ohne Angabe,art_325_ter,Art. 325
Anwendung,gilt wenn,StGB ist milder,art_325_ter,Art. 325
Strafe,wird angewendet auf,Täter vorsätzlich in den Berichten gemäss den Artikeln 964,art_325_ter,Art. 325
Beurteilung,erfolgt,nach Inkrafttreten StGB,art_325_ter,Art. 325
Strafe,heisst,Busse bis zu 100 000 Franken,art_325_ter,Art. 325
Strafe,heisst,Busse bis zu 50 000 Franken,art_325_ter,Art. 325
Täter,versucht,"Wer den Mieter unter Androhung von Nachteilen, insbesondere der späteren Kündigung des Mietverhältnisses, davon abhält oder abzuhalten versucht",art_325_quater,Art. 325
Tat,heisst,Verbrechen,art_325_quater,Art. 325
Tat,zeitpunkt,vor Inkrafttreten,art_325_quater,Art. 325
Beurteilung,erfolgt,nach Inkrafttreten,art_325_quater,Art. 325
StGB,ist milder als,vorheriges StGB,art_325_quater,Art. 325
Anwendung,gilt wenn,StGB ist milder,art_325_quater,Art. 325
Täter,wird angewendet auf,Mieter,art_325_quater,Art. 325
Mieter,versucht,"den Mietzinse oder sonstige Forderungen des Vermieters anzufechten, durchsetzen",art_325_quater,Art. 325
Mieter,weil dieser die ihm nach dem or wer mietzinse oder sonstige forderungen nach einem gescheiterten einigungsversuch oder nach einem richterlichen entscheid in unzulässiger weise durchsetzt oder durchzusetzen versucht,kündigt,art_325_quater,Art. 325
Täter,wird mit busse bestraft,auf Antrag des Mieters,art_325_quater,Art. 325
Täter,verbrechen/vergehen,vor Inkrafttreten,art_326,Art. 326
StGB,ist milder als,vorheriges StGB,art_326,Art. 326
Anwendung,gilt wenn,StGB ist milder,art_326,Art. 326
Beurteilung,erfolgt,nach Inkrafttreten,art_326,Art. 326
StGB,wird angewendet auf,Täter,art_326,Art. 326
"Geschäftsherr oder Arbeitgeber, Auftraggeber oder Vertreter",kenntnis hat,Verbrechen oder Vergehen,art_326_bis,Art. 326
"Geschäftsherr oder Arbeitgeber, Auftraggeber oder Vertreter",nachträglich kenntnis erhält,Verbrechen oder Vergehen,art_326_bis,Art. 326
"Geschäftsherr oder Arbeitgeber, Auftraggeber oder Vertreter",möglich wäre,Unterlassen der Widerhandlung,art_326_bis,Art. 326
"Geschäftsherr oder Arbeitgeber, Auftraggeber oder Vertreter",unterlässt,abwenden der Widerhandlung oder aufheben ihre Wirkungen,art_326_bis,Art. 326
"Geschäftsherr oder Arbeitgeber, Auftraggeber oder Vertreter",untersteht,gleiche Strafandrohung wie Täter,art_326_bis,Art. 326
Artikel 325,ist milder als,vorheriges StGB,art_326_bis,Art. 326
Anwendung von Artikel 325,gilt wenn,Artikel 325 ist milder,art_326_bis,Art. 326
Täter,vergehen,verwendet irreführende Bezeichnung für Rechtsträger/Zweigniederlassung im Handelsregister,art_326_ter,Art. 326
