subject,predicate,object,artikel_id,artikel_nummer
Korrespondenz und Material,eingezogen,Täter,art_274,Art. 274
Täter,Vornimmt,Handlung,art_275,Art. 275
Handlung,Zeitpunkt,vor Inkrafttreten,art_275,Art. 275
StGB,ist milder als,vorheriges Gesetz,art_275,Art. 275
Anwendung,gilt wenn,StGB ist milder,art_275,Art. 275
Beurteilung,erfolgt,nach Inkrafttreten,art_275,Art. 275
Täter,verboten,StGB,art_275,Art. 275
Täter,Verbrechen,begeht,art_275_bis_275_ter,Art. 275
Verbrechen,Zeitpunkt,vor Inkrafttreten,art_275_bis_275_ter,Art. 275
StGB,wird angewendet auf,Täter,art_275_bis_275_ter,Art. 275
Verbrechen,erfolgt,nach Inkrafttreten,art_275_bis_275_ter,Art. 275
StGB,ist milder als,vorheriges Gesetz,art_275_bis_275_ter,Art. 275
Anwendung,gilt wenn,StGB ist milder,art_275_bis_275_ter,Art. 275
Täter,auffordert,öffentlich,art_276,Art. 276
Tat,Typ,Verbrechen,art_276,Art. 276
3-jahre-Freiheitsstrafe_oder_Geldstrafe,erfolgt,nach Inkrafttreten,art_276,Art. 276
StGB,ist milder als,vorheriges Gesetz,art_276,Art. 276
Anwendung_der_Bestimmungen,gilt wenn,StGB ist milder,art_276,Art. 276
Täter,wird angewendet auf,Dienstpflichtiger,art_276,Art. 276
Meuterei oder Vorbereitung einer Meuterei,Typ,Verbrechen,art_276,Art. 276
Täter,verfällt in Verbrechen,militärisches Aufgebot oder eine für Dienstpflichtige bestimmte Weisung manipuliert,art_277,Art. 277
Täter,braucht Gefälschtes oder Verfälschtes Aufgebot oder Weisung,nicht definiert,art_277,Art. 277
Gesetz,ist milder als,kein vorheriges Gesetz definiert,art_277,Art. 277
Anwendung,gilt wenn,Gesetz ist milder,art_277,Art. 277
Beurteilung,erfolgt nach,Inkrafttreten von StGB,art_277,Art. 277
Täter,Stört,Militärperson in der Ausübung des Dienstes,art_278,Art. 278
Tat,heisst,Verbrechen,art_278,Art. 278
Gesetz,heisst,StGB,art_278,Art. 278
Beurteilung,erfolgt,nach Inkrafttreten,art_278,Art. 278
StGB,wird angewendet auf,Täter,art_278,Art. 278
StGB,ist milder als,Gesetz,art_278,Art. 278
Anwendung,gilt wenn,StGB ist milder als StGB,art_278,Art. 278
Tat,Verbrechen,"Hindernheit einer Versammlung, Wahl oder Abstimmung durch Gewalt oder Androhung ernstlicher Nachteile",art_279,Art. 279
Tat,Zeitpunkt,vor Inkrafttreten,art_279,Art. 279
StGB,ist milder als,keine vorherige Gesetzestatut,art_279,Art. 279
Anwendung,gilt wenn,StGB ist milder,art_279,Art. 279
Tat,Beurteilung,erfolgt nach Inkrafttreten,art_279,Art. 279
Strafe,Art,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_279,Art. 279
Gesetz,Name,StGB,art_279,Art. 279
StGB,wird angewendet auf,"Hindernheit einer Versammlung, Wahl oder Abstimmung durch Gewalt oder Androhung ernstlicher Nachteile",art_279,Art. 279
Tat,Verbrechen,Hindernis einer Wahl durch Gewalt oder Androhung ernstlicher Nachteile,art_280,Art. 280
Täter,begeht,Tat,art_280,Art. 280
Zeitpunkt,vor Inkrafttreten,Gesetz,art_280,Art. 280
Gesetz,ist milder als,kein Vorheriges-Gesetz,art_280,Art. 280
Anwendung,gilt wenn,Tat unter diesen Bedingungen,art_280,Art. 280
Beurteilung,erfolgt,nach Inkrafttreten,art_280,Art. 280
StGB,wird angewendet auf,Täter,art_280,Art. 280
Täter,verstößt gegen,Verbrechen,art_281,Art. 281
Verbrechen,heißt,"Geschenk oder anderer Vorteil anbieten, stimmen oder wählen beeinflussen oder an einer Wahl oder Abstimmung nicht teilnehmen",art_281,Art. 281
Zeitpunkt,vor Inkrafttreten,StGB,art_281,Art. 281
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_281,Art. 281
StGB,ist milder als,kein vorheriges Gesetz,art_281,Art. 281
Anwendung,gilt wenn,Täter verstößt gegen Verbrechen,art_281,Art. 281
StGB,wird angewendet auf,Täter,art_281,Art. 281
Täter,verfälscht,Stimmregister,art_282,Art. 282
Tat,Verbrechen,Verfälschen der Wahl,art_282,Art. 282
Beurteilung,erfolgt,nach Inkrafttreten,art_282,Art. 282
StGB,wird angewendet auf,Täter,art_282,Art. 282
StGB,ist milder als,es vorheriges Gesetz,art_282,Art. 282
Anwendung,gilt wenn,StGB ist milder,art_282,Art. 282
Ergebnis einer Wahl,fälscht,Täter,art_282,Art. 282
Täter,Vergehen,Verbrechen,art_282_bis,Art. 282
Tat,Zeitpunkt,vor Inkrafttreten,art_282_bis,Art. 282
StGB,wird angewendet auf,Täter,art_282_bis,Art. 282
StGB,ist milder als,vorheriges Gesetz,art_282_bis,Art. 282
Anwendung,gilt wenn,StGB ist milder,art_282_bis,Art. 282
Beurteilung,erfolgt,nach Inkrafttreten,art_282_bis,Art. 282
Täter,Vergehen,Verbrechen unrechtmässiges Vorgehen Kenntnis verschaffen,art_283,Art. 283
Tat,Zeitpunkt,vor Inkrafttreten,art_283,Art. 283
StGB,ist milder als,keine Vorherige Entität,art_283,Art. 283
Anwendung,gilt wenn,Täter unrechtmässiges Vorgehen Kenntnis verschaffen und StGB ist milder als keine Vorherige Entität,art_283,Art. 283
Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_283,Art. 283
Strafe,wird angewendet auf,Täter,art_283,Art. 283
Täter,Verbrechen/Vergehen,vor Inkrafttreten,art_284,Art. 284
StGB,ist milder als,vorheriges Gesetz,art_284,Art. 284
Anwendung,gilt wenn,StGB ist milder,art_284,Art. 284
Beurteilung,erfolgt,nach Inkrafttreten,art_284,Art. 284
StGB,wird angewendet auf,Täter,art_284,Art. 284
Tat,erfolgt,durch Wer,art_285,Art. 285
Tat,ist milder als,keine Bedingung,art_285,Art. 285
Anwendung,gilt wenn,Tat ist Vergehen nach dem Gesetz vom 20. Dezember 1957,art_285,Art. 285
StGB,wird angewendet auf,Wer,art_285,Art. 285
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes vom 20. Dezember 1957,art_285,Art. 285
Tat,Zeitpunkt,vor Inkrafttreten des Gesetzes vom 20. Dezember 1957,art_285,Art. 285
Teilnehmer,erfolgt,Gewalt an Personen oder Sachen während der Tat,art_285,Art. 285
Teilnehmer,Bewertung der Strafe,Freiheitsstrafe von drei Monaten bis zu drei Jahren,art_285,Art. 285
Teilnehmer,Bewertung der Strafe,Geldstrafe nicht unter 90 Tagessätzen,art_285,Art. 285
Behörde,erfolgt,"Amtshandlung durch Hindernis, Nötigung oder Tätliche Angriffe",art_285,Art. 285
Unternehmen,ist,Beamter,art_285,Art. 285
Zusammenrottung,erfolgt,bei der Tat,art_285,Art. 285
Teilnehmer,Bewertung der Strafe,Geldstrafe kann aufgekannt werden,art_285,Art. 285
Täter,hindert,Behörde,art_286,Art. 286
Gesetz,ist milder als,vorheriges Gesetz,art_286,Art. 286
Behörde,erfolgt,nach Inkrafttreten,art_286,Art. 286
StGB,wird angewendet auf,Behörde,art_286,Art. 286
Täter,begeht,Verbrechen,art_287,Art. 287
Verbrechen,heisst,Anmassen der Ausübung eines Amtes oder militärischen Befehlsgewalt,art_287,Art. 287
Zeitpunkt,vor Inkrafttreten,StGB,art_287,Art. 287
Beurteilung,erfolgt,nach Inkrafttreten von StGB,art_287,Art. 287
StGB,ist milder als,vorheriges Gesetz,art_287,Art. 287
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_287,Art. 287
Täter,begeht,Verbrechen,art_288,Art. 288
Verbrechen,heisst,Unbekannt,art_288,Art. 288
Zeitpunkt,vor,Inkrafttreten,art_288,Art. 288
Beurteilung,erfolgt,nach Inkrafttreten,art_288,Art. 288
StGB,ist milder als,Unbekannt,art_288,Art. 288
Anwendung,gilt wenn,StGB ist milder,art_288,Art. 288
StGB,wird angewendet auf,Täter,art_288,Art. 288
Tat,Verbrechen,Entzug einer amtlich mit Beschlag belegt Sache der amtlichen Gewalt,art_289,Art. 289
Täter,beging,Tat,art_289,Art. 289
Zeitpunkt,Tat,vor Inkrafttreten,art_289,Art. 289
StGB,wird angewendet auf,Täter,art_289,Art. 289
Beurteilung,erfolgt,nach Inkrafttreten,art_289,Art. 289
Täter,Verbrechen,Entfachtet,art_290,Art. 290
Tat,Verbrechen,"Erbricht, entfernt oder unwirksam macht",art_290,Art. 290
Beurteilung,Erfolgt,Nach Inkrafttreten,art_290,Art. 290
Gesetz,Ist,StGB,art_290,Art. 290
StGB,Ist milder als,Earlier_Law,art_290,Art. 290
Anwendung,Gilt wenn,StGB ist milder,art_290,Art. 290
StGB,Wird angewendet auf,Täter,art_290,Art. 290
Täter,Vergehen,verletzt_Verweisung,art_291,Art. 291
- Tat,Zeitpunkt,vor Verweisung,art_291,Art. 291
- Beurteilung,erfolgt,nach Verweisung,art_291,Art. 291
- StGB,wird angewendet auf,Täter,art_291,Art. 291
- StGB,ist milder als,Kein Vorheriges Gesetz,art_291,Art. 291
- Anwendung,gilt wenn,Täter verletzt_Verweisung und StGB wird angewendet auf Täter,art_291,Art. 291
Täter,verstößt gegen Verbrechen/Vergehen,unter Hinweis auf die Strafdrohung dieses Artikels,art_292,Art. 292
Gesetz,wird angewendet auf,Täter,art_292,Art. 292
vorheriges Gesetz,ist milder als,StGB,art_292,Art. 292
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_292,Art. 292
Täter,Verbrechen,Veröffentlichung,art_293,Art. 293
Tat,Zeitpunkt,vor Inkrafttreten,art_293,Art. 293
StGB,ist milder als,ein vorheriges Gesetz,art_293,Art. 293
Anwendung,gilt wenn,StGB ist milder und Tat wurde veröffentlicht,art_293,Art. 293
Veröffentlichung,erfolgt nach,Inkrafttreten,art_293,Art. 293
kein überwiegendes öffentliches oder privates Interesse,entgegengestanden hat,bei Veröffentlichung,art_293,Art. 293
Tätigkeit,ausübt,Täter,art_294,Art. 294
Tätigkeit,heißt,Verbrechen oder Vergehen,art_294,Art. 294
Täter,verboten durch,Artikel 67,art_294,Art. 294
Täter,verboten durch,Artikel 50 des Militärstrafgesetzes vom 13. Juni 1927,art_294,Art. 294
Personen oder Personen einer bestimmten Gruppe,mit Kontakt aufnehmen,Täter,art_294,Art. 294
Personen einer bestimmten Gruppe,Kontaktverbot,Täter,art_294,Art. 294
Orte,sich aufhält,Täter,art_294,Art. 294
Orte,Rayonverbot,Täter,art_294,Art. 294
StGB,wird angewendet auf,Täter,art_294,Art. 294
StGB,ist milder als,vorheriges Gesetz,art_294,Art. 294
Anwendung des StGB,gilt wenn,Täter  handelt im Zeitraum zwischen Inkrafttreten des vorherigen Gesetzes und dem aktuellen Gesetz,art_294,Art. 294
Täter,Vergehen,Verbrechen,art_295,Art. 295
Zeitpunkt,Vor Inkrafttreten,keine Angabe,art_295,Art. 295
Beurteilung,erfolgt,nach Inkrafttreten,art_295,Art. 295
StGB,ist milder als,keine Angabe,art_295,Art. 295
Anwendung,gilt wenn,Täter sich der vom Gericht oder den Vollzugsbehörden angeordneten Bewährungshilfe entzieht oder die vom Gericht oder den Vollzugsbehörden erteilten Weisungen missachtet,art_295,Art. 295
StGB,wird angewendet auf,Täter,art_295,Art. 295
Täter,verbrechtet,Verbrechen,art_296,Art. 296
Tat,Zeitpunkt,vor Inkrafttreten,art_296,Art. 296
StGB,ist milder als,vorheriges Gesetz,art_296,Art. 296
Anwendung,gilt wenn,Täter verletzt StGB durch öffentliche Beleidigung einer fremden Staatspersönlichkeit,art_296,Art. 296
Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_296,Art. 296
StGB,wird angewendet auf,"Täter, der öffentlich beleidigt einen fremden Staatspersönlichen Repräsentanten",art_296,Art. 296
Tat,Zeitpunkt,nach Inkrafttreten des StGB,art_296,Art. 296
Täter,begeht,Verbrechen,art_297,Art. 297
Verbrechen,heisst,Beleidigung einer niedergelassenen zwischenstaatlichen Organisation,art_297,Art. 297
Verbrechen,Zeitpunkt,vor Inkrafttreten,art_297,Art. 297
Gesetz,ist,StGB,art_297,Art. 297
StGB,milder als,vorheriges Gesetz,art_297,Art. 297
Anwendung,gilt wenn,StGB ist milder,art_297,Art. 297
Beleidigung einer niedergelassenen zwischenstaatlichen Organisation,erfolgt,nach Inkrafttreten des StGB,art_297,Art. 297
Täter,Verbrechen,Beschädigen Hoheitszeichen eines fremden Staates Beleidigen Hoheitszeichen eines fremden Staates,art_298,Art. 298
Zeitpunkt,vor Inkrafttreten,Gesetzesartikel,art_298,Art. 298
Beurteilung,erfolgt,nach Inkrafttreten,art_298,Art. 298
StGB,ist milder als,keine Bedingung,art_298,Art. 298
Anwendung,gilt wenn,Täter beschädigt oder beleidigt Hoheitszeichen eines fremden Staates,art_298,Art. 298
StGB,wird angewendet auf,Täter,art_298,Art. 298
Täter,Vergehen,Verletzt Gebietshoheit eines fremden Staates,art_299,Art. 299
Tat,Zeitpunkt,vor Inkrafttreten,art_299,Art. 299
Gesetz,ist milder als,Keine Vorgängeregung angegeben im Text,art_299,Art. 299
Anwendung,Zeitpunkt,Inkrafttreten,art_299,Art. 299
Tat,Vergehen,unerlaubte Vornahme von Amtshandlungen auf dem fremden Staatsgebiete,art_299,Art. 299
Tat,Vergehen,in Verletzung des Völkerrechtes auf fremdes Staatsgebiet eindringen,art_299,Art. 299
Täter,Vergehen,"versucht, vom Gebiete der Schweiz aus mit Gewalt die staatliche Ordnung eines fremden Staates zu stören",art_299,Art. 299
Strafe,Zeitpunkt,Inkrafttreten,art_299,Art. 299
Strafe,erfolgt,nach Inkrafttreten,art_299,Art. 299
Täter,unternimmt/unternimmt_Feindseligkeiten,Kriegführenden,art_300,Art. 300
Täter,unterstützt/unterstützt_Feindseligkeiten,Kriegführenden,art_300,Art. 300
Zeitpunkt,vor_Inkrafttreten,StGB,art_300,Art. 300
Beurteilung,erfolgt/erfolgt_Bestrafung,nach Inkrafttreten,art_300,Art. 300
StGB,ist_milder_als,vorheriges_Gesetz,art_300,Art. 300
Anwendung,gilt_wenn,Täter unternimmt oder unterstützt Feindseligkeiten gegen Kriegführenden und Gesetz ist StGB,art_300,Art. 300
Täter,betreibt/betreibt militärischen Nachrichtendienst für fremden Staat,im Gebiete der Schweiz,art_301,Art. 301
Täter,zum Nachteil eines andern fremden Staates,betreibt militärischen Nachrichtendienst für fremden Staat,art_301,Art. 301
Täter,für einen fremden Staat,betreibt,art_301,Art. 301
Tat,Verbrechen,militärischen Nachrichtendienst,art_301,Art. 301
Zeitpunkt,im Gebiete der Schweiz,vor Inkrafttreten,art_301,Art. 301
Beurteilung,erfolgt,nach Inkrafttreten,art_301,Art. 301
StGB,wird angewendet auf,Täter,art_301,Art. 301
Vorheriges Gesetz,ist milder als,StGB,art_301,Art. 301
Anwendung,gilt wenn,StGB ist milder,art_301,Art. 301
Korrespondenz,eingezogen,im Gebiete der Schweiz,art_301,Art. 301
Material,eingezogen,im Gebiete der Schweiz,art_301,Art. 301
Gesetz,heisst,StGB,art_302,Art. 302
Verbrechen_und_Vergehen,ist_milder_als,keine_Bedingung,art_302,Art. 302
Anwendung,gilt_wenn,Gesetz = StGB und Artikel = 296 oder Artikel = 297,art_302,Art. 302
Anwendung,gilt_wenn,Gesetz = StGB und in_Zeiten = aktivem_Dienst,art_302,Art. 302
Verfolgung,kann_anordnen,ohne_Ersuchen,art_302,Art. 302
Verfolgung,wird_angewendet_auf,Täter,art_302,Art. 302
Täter,begeht,Verbrechen oder Vergehen,art_303,Art. 303
Tat,heisst,Beleidigung,art_303,Art. 303
Beurteilung,erfolgt,nach Inkrafttreten,art_303,Art. 303
Beurteilung,Ergebnis,Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_303,Art. 303
StGB,wird angewendet auf,Täter,art_303,Art. 303
StGB,ist milder als,vorheriges Gesetz,art_303,Art. 303
Anwendung,gilt wenn,StGB ist milder,art_303,Art. 303
Übertretung,heisst,Keine,art_303,Art. 303
Täter,hat angezeigt,Behörde,art_304,Art. 304
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_304,Art. 304
Täter,wird angewendet auf,StGB,art_304,Art. 304
StGB,ist milder als,vorheriges Gesetz,art_304,Art. 304
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_304,Art. 304
Täter,begnügt,"Angehörige oder jemand anderem, der ihm in persönlichen Beziehungen sehr nahesteht",art_305,Art. 305
Täter,entzieht,"Strafverfolgung, dem Strafvollzug oder der Vollzug einer Freiheitsstrafe oder einer Massnahme im Sinne der Artikel 59–61, 63 oder 64",art_305,Art. 305
StGB,ist milder als,Gesetz vor Inkrafttreten,art_305,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305,Art. 305
Täter,verneigt sich an Handlung,Verbrechen,art_305_bis,Art. 305
Tat,geeignet ist,Ermittlung der Herkunft oder Auffindung oder Einziehung von Vermögenswerten vereiteln,art_305_bis,Art. 305
Tat,kenntlicherweise oder sollte kennen,aus einem Verbrechen herrühren,art_305_bis,Art. 305
Gesetz,ist angewendet auf,Täter,art_305_bis,Art. 305
StGB,milder als,es-vorheriges-Gesetz,art_305_bis,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305_bis,Art. 305
Strafe,bis zu drei Jahren oder Geldstrafe,Täter,art_305_bis,Art. 305
Strafe,bis zu fünf Jahren oder Geldstrafe,schwerer Fall,art_305_bis,Art. 305
Beurteilung,erfolgt,nach Inkrafttreten,art_305_bis,Art. 305
Tat,Verbrechen,"berufsmässig fremde Vermögenswerte annimmt, aufbewahrt, anlegen oder übertragen hilft und es unterlässt, mit der nach den Umständen gebotenen Sorgfalt die Identität des wirtschaftlich Berechtigten festzustellen",art_305_ter,Art. 305
StGB,ist milder als,keine vorherige Regelung vorhanden,art_305_ter,Art. 305
Anwendung,gilt wenn,StGB ist milder,art_305_ter,Art. 305
Meldestelle für Geldwäscherei im Bundesamt für Polizei,erfolgt nach,Inkrafttreten des StGB,art_305_ter,Art. 305
Täter,wird angewendet auf,"Wer berufsmässig fremde Vermögenswerte annimmt, aufbewahrt, anlegen oder übertragen hilft und es unterlässt, mit der nach den Umständen gebotenen Sorgfalt die Identität des wirtschaftlich Berechtigten festzustellen",art_305_ter,Art. 305
Verbrechen,Artikel 305 entspricht,kein Triple,art_305_ter,Art. 305
Täter,macht falsche Beweisaussage zur Sache,im Zivilrechtsverfahren als Partei nach ermahnung zur Wahrheit und Hinweis auf die Straffolgen,art_306,Art. 306
Tat,ist unerheblich für die richterliche Entscheidung,Keine Information verfügbar,art_306,Art. 306
Täter,wird bestraft mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,Keine Information verfügbar,art_306,Art. 306
StGB,ist milder als,keine Information verfügbar,art_306,Art. 306
Verbrechen,betrifft,"Zeuge, Sachverständiger, Übersetzer oder Dolmetscher",art_307,Art. 307
Verbrechen,heisst,"Falsch aussagen, falscher Befund abgeben, falsches Gutachten abgeben, falsch übersetzen",art_307,Art. 307
Tat,Zeitpunkt,im gerichtlichen Verfahren,art_307,Art. 307
Strafe,erfolgt,mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_307,Art. 307
Vorheriges Gesetz,ist milder als,StGB,art_307,Art. 307
Anwendung,gilt wenn,"Tat betrifft Zeuge, Sachverständiger, Übersetzer oder Dolmetscher und Strafe erfolgt mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe",art_307,Art. 307
Tatsachen,für die richterliche Entscheidung unerheblich sind,falsche Äusserung betrifft,art_307,Art. 307
StGB,wird angewendet auf,"der, die falsch aussagt, den falschen Befund oder Gutachten abgibt oder das falsche Übersetzen macht, wenn Tatsachen für richterliche Entscheidung unerheblich sind",art_307,Art. 307
Täter,hat falsche Anschuldigung gemacht,<Unbekannt>,art_308,Art. 308
Täter,hat false Anzeige gemacht,<Unbekannt>,art_308,Art. 308
Täter,hat Äusserung gemacht,<Unbekannt>,art_308,Art. 308
Täter,korrigiert falsche Anschuldigung,<Unbekannt>,art_308,Art. 308
Täter,korrigiert false Anzeige,<Unbekannt>,art_308,Art. 308
Täter,korrigiert Äusserung,<Unbekannt>,art_308,Art. 308
Täter,macht Korrektur eigenen Antrieb,<Unbekannt>,art_308,Art. 308
Täter,mache Korrektur bevor Rechtsnachteil für einen andern entstanden ist,<Unbekannt>,art_308,Art. 308
Gericht,kann Strafe mildern,nach Inkrafttreten,art_308,Art. 308
Gericht,erfolgt,nach Inkrafttreten,art_308,Art. 308
StGB,ist milder als,vorheriges Gesetz,art_308,Art. 308
Gesetz,ist Anwendung auf,Verwaltungsgerichtsverfahren,art_309,Art. 309
Gesetz,ist Anwendung auf,Schiedsgerichtsverfahren,art_309,Art. 309
Gesetz,ist Anwendung auf,"Verfahren vor Behörden und Beamten der Verwaltung, denen das Recht der Zeugenabhörung zusteht",art_309,Art. 309
Gesetz,ist Anwendung auf,"Verfahren vor internationalen Gerichten, deren Zuständigkeit die Schweiz als verbindlich anerkennt",art_309,Art. 309
Verwaltungsgerichtsverfahren,steht unter,Gesetz,art_309,Art. 309
Schiedsgerichtsverfahren,steht unter,Gesetz,art_309,Art. 309
"Verfahren vor Behörden und Beamten der Verwaltung, denen das Recht der Zeugenabhörung zusteht",steht under,Gesetz,art_309,Art. 309
"Verfahren vor internationalen Gerichten, deren Zuständigkeit die Schweiz als verbindlich anerkennt",steht unter,Gesetz,art_309,Art. 309
Artikel 306–308,ist milder als,"Kein Triple, da keine Vergleichbarkeit mit vorherigem Gesetz wird erwähnt.",art_309,Art. 309
Tat,Verbrechen,"Befreiung eines Verhafteten, Gefangenen oder Anderen aus einer Anstalt Eingewiesenen/Flucht beihilfen",art_310,Art. 310
Tat,Zeitpunkt,vor Inkrafttreten des Gesetzes,art_310,Art. 310
Anwendung,gilt wenn,StGB ist in Kraft und Tat von jemandem begangen wird,art_310,Art. 310
Täter,wird angewendet auf,"der Befreier/derjenige, der Flucht beihilft",art_310,Art. 310
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_310,Art. 310
Gefangene,begeht,Verbrechen,art_311,Art. 311
Gefangene oder andere auf amtliche Anordnung in eine Anstalt Eingewiesene,zielt auf,Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
Diese Person,droht mit Gewalt,Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
Diese Person,versucht,Handlung oder Unterlassung zu erzwingen anzuwenden gegen Anstaltsbeamte oder andere mit ihrer Beaufsichtigung beauftragte Personen,art_311,Art. 311
StGB,wird angewendet auf,Gefangene,art_311,Art. 311
Verbrechen,ist milder als,vorheriges Gesetz,art_311,Art. 311
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_311,Art. 311
Tat,Verbrechen,Missbrauch Amtsgewalt,art_312,Art. 312
Zweckmissbrauch_der_Amtsgewalt,Vergehen,Missbrauch_unrechtmässigen_Vorteil,art_312,Art. 312
Zweckmissbrauch_der_Amtsgewalt,Vergehen,Missbrauch_einen_Nachteil_zuverlieren,art_312,Art. 312
Tat,Zeitpunkt,vor Inkrafttreten,art_312,Art. 312
StGB,wird angewendet auf,Mitglieder_einer_Behörde_oder_Beamte,art_312,Art. 312
Gesetz,heisst,StGB,art_312,Art. 312
StGB,ist milder als,kein_Vorheriges_Gesetz,art_312,Art. 312
Anwendung,gilt wenn,Mitglieder_einer_Behörde_oder_Beamte_Missbrauch_Amtsgewalt_um_sich_oder_anderen_einen_unrechtmässigen_Vorteil_zu_vergessen,art_312,Art. 312
Beurteilung,erfolgt nach,Inkrafttreten des StGB,art_312,Art. 312
Täter,verstößt gegen,StGB,art_313,Art. 313
Tat,erfolgt,"unter Taxen, Gebühren oder Vergütungen",art_313,Art. 313
Tat,erhebt,nicht geschuldet werden oder die gesetzlichen Ansätze überschreitet,art_313,Art. 313
Tat,bestraft,mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,art_313,Art. 313
StGB,wird angewendet auf,Beamter,art_313,Art. 313
"- Hier gilt die Regel ""StGB",wird angewendet auf,"Täter""",art_313,Art. 313
Täter,Verbrechen/Vergehen,Inkrafttreten,art_314,Art. 314
Täter,Verbrechen/Vergehen,vor Inkrafttreten,art_314,Art. 314
StGB,ist milder als,vorheriges Gesetz,art_314,Art. 314
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_314,Art. 314
Beurteilung,erfolgt,nach Inkrafttreten,art_314,Art. 314
Beurteilung,erfolgt,vor Inkrafttreten,art_314,Art. 314
StGB,wird angewendet auf,Täter,art_314,Art. 314
Täter,Verbrechen/Vergehen,Inkrafttreten,art_315_316,Art. 315–316
Beurteilung,erfolgt,Nach Inkrafttreten,art_315_316,Art. 315–316
StGB,ist milder als,Vorheriges Gesetz,art_315_316,Art. 315–316
Anwendung,gilt wenn,StGB ist milder,art_315_316,Art. 315–316
Täter,Verbrechen/Vergehen,Wird angewendet auf StGB betroffen ist.),art_315_316,Art. 315–316
Beamte,verfälscht Urkunde,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,verfälscht Urkunde,vor Inkrafttreten,art_317,Art. 317
Beamte,fälscht Urkunde,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,fälscht Urkunde,vor Inkrafttreten,art_317,Art. 317
Beamte,unrichtig beurkundet rechtlich erhebliche Tatsache,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,unrichtig beurkundet rechtlich erhebliche Tatsache,vor Inkrafttreten,art_317,Art. 317
Beamte,nimmt unechten Urkunden her,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,nimmt unechten Urkunden her,vor Inkrafttreten,art_317,Art. 317
Beamte,blegt unrichtige Unterschrift,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,blegt unrichtige Unterschrift,vor Inkrafttreten,art_317,Art. 317
Beamte,blegt falsche Abschrift,vor Inkrafttreten,art_317,Art. 317
Personen öffentlichen Glaubens,blegt falsche Abschrift,vor Inkrafttreten,art_317,Art. 317
StGB,ist milder als,vorheriges Gesetz,art_317,Art. 317
Anwendung,gilt wenn,StGB ist milder,art_317,Art. 317
Beamte oder Personen öffentlichen Glaubens,wird angewendet auf,Verbrechen,art_317,Art. 317
Beamte oder Personen öffentlichen Glaubens,erfolgt,nach Inkrafttreten,art_317,Art. 317
StGB,ist milder als,keine vorherige Gesetzestatut,art_317_bis,Art. 317
Anwendung,gilt wenn,"Person, die mit richterlicher Genehmigung im Rahmen einer verdeckten Ermittlung zum Aufbau oder zur Aufrechterhaltung seiner Legende oder mit Ermächtigung des Nachrichtendienstes des Bundes nach Artikel 17 NDG Urkunden für Legenden oder Tarnidentitäten herstellt oder verändert, die Gesetzesartikel 251, 252, 255 und 317 nicht verletzt",art_317_bis,Art. 317
Beurteilung,erfolgt,nach Inkrafttreten von Bundesgesetz vom 23. Dezember 2011,art_317_bis,Art. 317
Tat,Verbrechen,Unwahr Zeugnis ausstellen vorsätzlich,art_318,Art. 318
Täter,beging,Verbrechen,art_318,Art. 318
Belohnung,gefordert,Täter,art_318,Art. 318
Belohnung,angenommen oder versprochen,Täter,art_318,Art. 318
Tat,erfolgt,nach Inkrafttreten,art_318,Art. 318
Gesetz,wird angewendet auf,Täter,art_318,Art. 318
Anwendung,gilt wenn,Tat ist milder,art_318,Art. 318
Beamte,begeht,Verbrechen,art_319,Art. 319
Beamte,Zeitpunkt,vor Inkrafttreten,art_319,Art. 319
Verhafteter,Vergehen,Versuch zur Flucht,art_319,Art. 319
StGB,ist milder als,vorheriges Gesetz,art_319,Art. 319
Anwendung,gilt wenn,StGB ist milder,art_319,Art. 319
Beamte,wird angewendet auf,Täter,art_319,Art. 319
